date,Afghanistan,Albania,Algeria,Andorra,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Others,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,St. Martin,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Winter Olympics 2022,Yemen,Zambia,Zimbabwe
2021-04-28,59370.0,130859.0,121580.0,13148.0,26168.0,0.0,1232.0,2928890.0,214872.0,,29773.0,614510.0,316521.0,10349.0,174659.0,754614.0,3831.0,355924.0,982959.0,12639.0,7821.0,1059.0,301831.0,197378.0,46600.0,14534482.0,224.0,402491.0,13286.0,3941.0,23181.0,11761.0,65998.0,1214212.0,,,6359.0,4789.0,,1184271.0,102446.0,2824626.0,3833.0,40446.0,245601.0,327737.0,104512.0,,64689.0,,1626033.0,250479.0,712.0,10986.0,173.0,265819.0,377662.0,225528.0,68922.0,7559.0,3659.0,121232.0,18452.0,255288.0,,111.0,86656.0,5626979.0,,22568.0,5885.0,307401.0,3366827.0,92513.0,,340493.0,,159.0,,,224621.0,,22087.0,3731.0,12963.0,13017.0,27.0,208356.0,,774399.0,6456.0,18376421.0,1657035.0,2459906.0,1051868.0,247857.0,838323.0,3994894.0,45943.0,45292.0,582174.0,,708265.0,369704.0,158326.0,0.0,103638.0,271145.0,94599.0,604.0,117099.0,524241.0,10730.0,2098.0,176701.0,3004.0,244555.0,66826.0,9.0,,36510.0,34052.0,401593.0,29052.0,13780.0,30249.0,4.0,,18346.0,1206.0,,2336944.0,1.0,250138.0,2447.0,33608.0,97080.0,510465.0,69804.0,142790.0,48177.0,312699.0,1506476.0,2613.0,6898.0,5224.0,164993.0,151569.0,112156.0,192326.0,,815711.0,0.0,294550.0,363895.0,10915.0,274170.0,1783339.0,1020495.0,2776927.0,835563.0,,204289.0,,1051779.0,4732981.0,24888.0,,44.0,4508.0,,1850.0,3.0,5058.0,2301.0,415281.0,40249.0,685937.0,5500.0,4049.0,61086.0,752009.0,238421.0,20.0,13915.0,1578450.0,121351.0,10553.0,3504799.0,104953.0,,33944.0,0.0,10218.0,960520.0,656077.0,22513.0,,1116.0,13714.0,509.0,61699.0,2124.0,12898.0,0.0,10170.0,305313.0,4751026.0,41766.0,2102130.0,516301.0,4427389.0,32335278.0,193027.0,90008.0,4.0,,194959.0,2865.0,0.0,6263.0,91484.0,38191.0
2021-04-29,59576.0,130977.0,121866.0,13198.0,26431.0,0.0,1232.0,2954943.0,215528.0,,29798.0,616739.0,317913.0,10349.0,175752.0,756955.0,3838.0,357233.0,986622.0,12646.0,7821.0,1066.0,301831.0,197866.0,46934.0,14603096.0,224.0,403728.0,13309.0,3985.0,23554.0,12641.0,72250.0,1222570.0,,,6411.0,4810.0,,1190991.0,102474.0,2841934.0,3834.0,40490.0,248382.0,330176.0,105661.0,,65534.0,,1628536.0,251248.0,712.0,11026.0,174.0,266214.0,380689.0,226531.0,69198.0,7694.0,3671.0,121657.0,18458.0,256418.0,,116.0,86930.0,5653526.0,,22818.0,5887.0,308834.0,3391039.0,92562.0,,342908.0,,160.0,,,226247.0,,22215.0,3733.0,13106.0,13017.0,27.0,211076.0,,776983.0,6466.0,18762976.0,1662868.0,2479805.0,1058794.0,248326.0,838407.0,4009208.0,45998.0,45414.0,588087.0,,709817.0,372662.0,158821.0,0.0,103638.0,272562.0,94944.0,672.0,117795.0,525577.0,10731.0,2099.0,177072.0,3011.0,245896.0,67045.0,9.0,,36696.0,34062.0,404925.0,29370.0,13815.0,30276.0,4.0,,18377.0,1206.0,,2340934.0,1.0,250508.0,2452.0,34623.0,97257.0,510886.0,69864.0,142800.0,48177.0,317530.0,1515165.0,2613.0,6898.0,5226.0,165055.0,152002.0,112541.0,193253.0,,820823.0,0.0,295601.0,364218.0,10997.0,276865.0,1783339.0,1028738.0,2785353.0,836033.0,,204976.0,,1053629.0,4742142.0,24995.0,,44.0,4534.0,,1855.0,3.0,5060.0,2301.0,416307.0,40295.0,687944.0,5602.0,4053.0,61121.0,753075.0,239339.0,20.0,13915.0,1579536.0,122007.0,10567.0,3514942.0,106484.0,,33944.0,0.0,10286.0,967678.0,658143.0,22631.0,,1121.0,13714.0,509.0,63570.0,2190.0,12931.0,0.0,10498.0,307215.0,4788700.0,41797.0,2113880.0,518262.0,4429848.0,32394076.0,195734.0,90406.0,4.0,,196386.0,2910.0,0.0,6294.0,91533.0,38235.0
2021-04-30,59745.0,131085.0,122108.0,13232.0,26652.0,0.0,1232.0,2977363.0,216064.0,,29811.0,618870.0,319109.0,10453.0,176934.0,759132.0,3855.0,358738.0,990229.0,12668.0,7821.0,1074.0,303732.0,198461.0,46934.0,14675104.0,224.0,404380.0,13310.0,3995.0,23882.0,13402.0,72250.0,1230536.0,,,6411.0,4817.0,,1198245.0,102494.0,2859724.0,3834.0,40531.0,250991.0,332183.0,106707.0,,66202.0,,1630758.0,251249.0,712.0,11100.0,174.0,266561.0,381862.0,227552.0,69198.0,7694.0,3671.0,122019.0,18458.0,257442.0,,117.0,87131.0,5677829.0,,23075.0,5898.0,310310.0,3405365.0,92562.0,,345033.0,,160.0,,,227671.0,,22215.0,3734.0,13283.0,13056.0,27.0,212333.0,,779348.0,6472.0,19164969.0,1668368.0,2499077.0,1065199.0,248870.0,838481.0,4022653.0,46036.0,45578.0,592771.0,,711373.0,375539.0,159318.0,0.0,103638.0,273991.0,95275.0,757.0,118558.0,526578.0,10731.0,2099.0,177508.0,3021.0,247269.0,67205.0,9.0,,37014.0,34078.0,408713.0,29835.0,13858.0,30292.0,4.0,,18402.0,1206.0,,2344755.0,1.0,250837.0,2454.0,35979.0,97389.0,511249.0,69917.0,142817.0,48351.0,323187.0,1522973.0,2613.0,6898.0,5228.0,165110.0,152367.0,112970.0,193253.0,,825519.0,0.0,296462.0,364576.0,10997.0,279077.0,1799445.0,1037460.0,2792142.0,836493.0,,205652.0,,1055265.0,4750755.0,25116.0,,44.0,4552.0,,1864.0,3.0,5060.0,2302.0,417363.0,40344.0,689557.0,5838.0,4054.0,61145.0,754078.0,240292.0,20.0,13915.0,1581210.0,122634.0,10583.0,3524077.0,108146.0,,33944.0,0.0,10363.0,973604.0,659974.0,22733.0,,1128.0,13714.0,509.0,65153.0,2276.0,12967.0,0.0,10824.0,309119.0,4820591.0,41866.0,2124070.0,520236.0,4432245.0,32452189.0,198428.0,90808.0,4.0,,197683.0,2928.0,0.0,6317.0,91586.0,38257.0
2021-05-01,59939.0,131185.0,122311.0,13232.0,26815.0,0.0,1232.0,2993865.0,216596.0,,29824.0,620485.0,320322.0,10453.0,177997.0,760584.0,3863.0,359982.0,993434.0,12668.0,7821.0,1106.0,306527.0,198461.0,46934.0,14733396.0,227.0,404846.0,13319.0,4018.0,24127.0,13790.0,72250.0,1238302.0,,,6411.0,4824.0,,1203755.0,102517.0,2877746.0,3838.0,40582.0,250991.0,334229.0,107622.0,,66985.0,,1632932.0,252740.0,712.0,11121.0,174.0,266861.0,384589.0,228584.0,69198.0,7694.0,3671.0,122450.0,18458.0,258062.0,,119.0,87328.0,5703499.0,,23075.0,5898.0,311457.0,3423900.0,92601.0,,346422.0,,160.0,,,228477.0,,22247.0,3736.0,13404.0,13056.0,27.0,213167.0,,781299.0,6472.0,19557457.0,1672880.0,2516157.0,1070366.0,249437.0,838481.0,4035617.0,46114.0,45777.0,598754.0,,712077.0,378441.0,160053.0,0.0,103638.0,275270.0,95752.0,821.0,119370.0,527508.0,10731.0,2099.0,177508.0,3028.0,248655.0,67205.0,9.0,,37296.0,34095.0,411594.0,30237.0,13896.0,30307.0,4.0,,18429.0,1206.0,,2347780.0,1.0,251160.0,2457.0,37285.0,97517.0,511562.0,69965.0,142831.0,48654.0,328893.0,1528753.0,2618.0,6898.0,5229.0,165110.0,152581.0,113259.0,193253.0,,829933.0,0.0,296462.0,364844.0,11119.0,281023.0,1799445.0,1046653.0,2798617.0,836947.0,,206302.0,,1056572.0,4759902.0,25225.0,,45.0,4560.0,,1864.0,3.0,5066.0,2302.0,418411.0,40388.0,690931.0,5966.0,4057.0,61179.0,755233.0,241309.0,20.0,13915.0,1582842.0,123240.0,10583.0,3524077.0,109862.0,,33944.0,0.0,10428.0,973604.0,659974.0,22818.0,,1132.0,13714.0,509.0,67044.0,2276.0,12992.0,0.0,11072.0,310734.0,4849408.0,41905.0,2132742.0,521948.0,4434156.0,32501062.0,200908.0,91250.0,4.0,,198865.0,2942.0,0.0,6325.0,91670.0,38260.0
2021-05-02,60122.0,131238.0,122522.0,13282.0,26993.0,0.0,1232.0,3005259.0,216863.0,,29838.0,622110.0,321380.0,10519.0,179297.0,761943.0,3866.0,361063.0,995562.0,12668.0,7821.0,1111.0,306527.0,198461.0,46934.0,14762684.0,227.0,405194.0,13319.0,4038.0,24368.0,14520.0,72250.0,1244440.0,,,6411.0,4828.0,,1210920.0,102530.0,2893655.0,3839.0,40643.0,250991.0,335173.0,108693.0,,67448.0,,1634114.0,253607.0,712.0,11157.0,174.0,267455.0,387299.0,229635.0,69198.0,7694.0,3671.0,122685.0,18458.0,258384.0,,119.0,87437.0,5713420.0,,23075.0,5901.0,312445.0,3432676.0,92601.0,,346422.0,,160.0,,,228684.0,,22304.0,3736.0,13518.0,13094.0,27.0,213167.0,,782892.0,6472.0,19925517.0,1677274.0,2534855.0,1074930.0,249838.0,838554.0,4044762.0,46114.0,45867.0,604644.0,,712901.0,381078.0,160422.0,0.0,103638.0,276586.0,96060.0,933.0,119750.0,528208.0,10733.0,2099.0,177871.0,3033.0,249680.0,67205.0,9.0,,37630.0,34096.0,415012.0,30745.0,13915.0,30319.0,4.0,,18448.0,1241.0,,2348873.0,1.0,251335.0,2457.0,38470.0,97619.0,511856.0,69984.0,142838.0,48654.0,336030.0,1534264.0,2622.0,6898.0,5251.0,165153.0,152685.0,113469.0,195807.0,,834146.0,0.0,297638.0,365104.0,11206.0,282543.0,1810998.0,1054983.0,2803233.0,837277.0,,206948.0,,1057655.0,4768476.0,25253.0,,45.0,4560.0,,1882.0,3.0,5066.0,2310.0,419348.0,40433.0,691920.0,6106.0,4062.0,61218.0,756249.0,241672.0,20.0,13915.0,1584064.0,123728.0,10583.0,3524077.0,111753.0,,33944.0,0.0,10489.0,973604.0,659974.0,22898.0,,1137.0,13714.0,509.0,68984.0,2444.0,13010.0,0.0,11313.0,311743.0,4875388.0,41905.0,2137959.0,523795.0,4435830.0,32531631.0,202492.0,91643.0,4.0,,200067.0,2962.0,0.0,6341.0,91693.0,38281.0
2021-05-03,60300.0,131276.0,122717.0,13295.0,27133.0,0.0,1232.0,3021179.0,217008.0,,29850.0,623201.0,321798.0,10576.0,180462.0,763682.0,3881.0,361897.0,996896.0,12674.0,7884.0,1119.0,308984.0,198461.0,47851.0,14801673.0,227.0,405825.0,13324.0,4046.0,24548.0,15361.0,72250.0,1252756.0,,,6411.0,4828.0,,1215815.0,102549.0,2905254.0,3845.0,41020.0,256676.0,335522.0,109625.0,,67506.0,,1634619.0,254368.0,712.0,11201.0,174.0,267681.0,388046.0,230713.0,69727.0,7694.0,3673.0,122943.0,18460.0,258813.0,,121.0,87572.0,5717187.0,,23201.0,5901.0,312954.0,3438186.0,92683.0,,348568.0,,160.0,,,228871.0,,22333.0,3736.0,13564.0,13094.0,27.0,214475.0,,784111.0,6483.0,20282833.0,1682004.0,2555587.0,1079998.0,250290.0,838621.0,4050708.0,46154.0,46039.0,609108.0,,714173.0,383164.0,160559.0,0.0,103638.0,277832.0,96337.0,966.0,119953.0,528457.0,10733.0,2099.0,178335.0,3034.0,250337.0,67495.0,9.0,,37751.0,34099.0,417512.0,31330.0,13937.0,30354.0,4.0,,18476.0,1241.0,,2349900.0,1.0,251378.0,2465.0,39381.0,97718.0,511912.0,70000.0,142842.0,48654.0,343418.0,1543494.0,2623.0,6898.0,5261.0,165199.0,152747.0,113952.0,196900.0,,837523.0,0.0,298203.0,365299.0,11262.0,284453.0,1814127.0,1062225.0,2805756.0,837457.0,,207592.0,,1058337.0,4776844.0,25311.0,,45.0,4560.0,,1882.0,3.0,5067.0,2310.0,420301.0,40464.0,693169.0,6270.0,4062.0,61235.0,756876.0,241883.0,20.0,13915.0,1584961.0,124269.0,10602.0,3540430.0,113676.0,,33944.0,0.0,10543.0,973604.0,663952.0,22977.0,,1145.0,13714.0,509.0,71025.0,2524.0,13010.0,0.0,11471.0,312747.0,4900121.0,41973.0,2140838.0,525567.0,4437504.0,32576158.0,204120.0,92006.0,4.0,,200931.0,2985.0,0.0,6363.0,91722.0,38293.0
2021-05-04,60563.0,131327.0,122999.0,13316.0,27284.0,0.0,1232.0,3047417.0,217407.0,,29865.0,624595.0,322761.0,10576.0,181880.0,765596.0,3884.0,362594.0,999627.0,12675.0,7884.0,1135.0,308984.0,199463.0,47851.0,14871208.0,228.0,406192.0,13339.0,4052.0,24742.0,16299.0,72250.0,1259657.0,,,6521.0,4835.0,,1219064.0,102560.0,2919805.0,3846.0,41087.0,257980.0,336918.0,110644.0,,67987.0,,1636836.0,255178.0,712.0,11247.0,174.0,268070.0,391242.0,231803.0,69727.0,7694.0,3681.0,123344.0,18461.0,259354.0,,121.0,87888.0,5741564.0,,23201.0,5914.0,313742.0,3462297.0,92740.0,,349936.0,,160.0,,,230095.0,,22368.0,3737.0,13656.0,13135.0,27.0,215833.0,,784837.0,6491.0,20664979.0,1686373.0,2575737.0,1086141.0,250672.0,838697.0,4059821.0,46173.0,46087.0,613298.0,,715703.0,385491.0,160904.0,0.0,103638.0,279085.0,96561.0,1026.0,120378.0,529205.0,10733.0,2110.0,178672.0,3041.0,251450.0,67642.0,9.0,,37989.0,34123.0,420632.0,31931.0,13969.0,30381.0,4.0,,18503.0,1241.0,,2352964.0,1.0,251504.0,2468.0,40396.0,97813.0,512285.0,70031.0,142858.0,48654.0,351005.0,1551248.0,2629.0,6989.0,5286.0,165215.0,152814.0,114436.0,197802.0,,837523.0,0.0,298921.0,365619.0,11273.0,286667.0,1818689.0,1067892.0,2808052.0,837715.0,,208232.0,,1059331.0,4784497.0,25351.0,,45.0,4573.0,,1882.0,3.0,5071.0,2311.0,421300.0,40492.0,694473.0,6352.0,4068.0,61252.0,757806.0,242777.0,20.0,14121.0,1586148.0,124945.0,10613.0,3544945.0,115590.0,,33944.0,0.0,10623.0,988554.0,665585.0,23051.0,,1153.0,13714.0,509.0,72788.0,2653.0,13037.0,0.0,11706.0,314152.0,4929118.0,42032.0,2143427.0,527266.0,4439487.0,32619033.0,206946.0,92320.0,4.0,,201807.0,2995.0,0.0,6390.0,91804.0,38327.0
2021-05-05,60797.0,131419.0,123272.0,13340.0,27529.0,0.0,1232.0,3071496.0,217900.0,,29884.0,626239.0,323841.0,10576.0,183330.0,767338.0,3915.0,363732.0,1003746.0,12680.0,7884.0,1144.0,310572.0,199882.0,47851.0,14947580.0,228.0,407827.0,13345.0,4069.0,25159.0,16971.0,72250.0,1267376.0,,,6521.0,4847.0,,1222949.0,102571.0,2934611.0,3847.0,41146.0,260535.0,339412.0,111654.0,,68496.0,,1639248.0,255181.0,712.0,11268.0,174.0,268561.0,393048.0,232905.0,69997.0,7694.0,3707.0,123781.0,18467.0,260139.0,,125.0,88094.0,5767568.0,,23201.0,5914.0,315913.0,3484755.0,92828.0,,352027.0,,160.0,,,231289.0,,22468.0,3738.0,13829.0,13149.0,27.0,216964.0,,785967.0,6497.0,21077410.0,1691658.0,2591609.0,1091954.0,251087.0,838767.0,4070400.0,46231.0,46194.0,617358.0,,716923.0,388111.0,161393.0,0.0,103638.0,280536.0,96958.0,1072.0,120736.0,530217.0,10749.0,2110.0,178927.0,3046.0,252699.0,67850.0,9.0,,38116.0,34143.0,424376.0,32665.0,13998.0,30411.0,4.0,,18542.0,1241.0,,2355985.0,1.0,251820.0,2471.0,41524.0,97930.0,512656.0,70052.0,142874.0,49323.0,359610.0,1558549.0,2633.0,6989.0,5286.0,165273.0,153137.0,114905.0,198572.0,,841636.0,0.0,299736.0,365975.0,11273.0,288974.0,1818689.0,1073555.0,2811951.0,838102.0,,208877.0,,1060895.0,4792354.0,25421.0,,45.0,4585.0,,1882.0,3.0,5076.0,2314.0,422316.0,40544.0,695875.0,6708.0,4068.0,61268.0,758896.0,243719.0,20.0,14121.0,1588221.0,125519.0,10613.0,3551262.0,117529.0,,34082.0,0.0,10696.0,995595.0,667380.0,23121.0,,1160.0,13714.0,509.0,74900.0,2786.0,13068.0,0.0,12105.0,315600.0,4955594.0,42102.0,2146121.0,529220.0,4441642.0,32665109.0,209867.0,92724.0,4.0,,202578.0,3030.0,0.0,6414.0,91849.0,38357.0
2021-05-06,61162.0,131510.0,123473.0,13363.0,27921.0,0.0,1232.0,3095582.0,218325.0,,29893.0,627484.0,324685.0,10711.0,184697.0,769160.0,3929.0,364951.0,1007264.0,12682.0,7884.0,1161.0,314190.0,200353.0,48417.0,15019870.0,228.0,408372.0,13353.0,4093.0,25526.0,17621.0,74946.0,1275459.0,,,6674.0,4854.0,,1229248.0,102586.0,2951101.0,3847.0,41217.0,263094.0,341052.0,112714.0,,69058.0,,1641120.0,257181.0,712.0,11307.0,174.0,269184.0,395327.0,234015.0,69997.0,7694.0,3734.0,124147.0,18473.0,260802.0,,129.0,88359.0,5789281.0,,23201.0,5925.0,317719.0,3502672.0,92828.0,,355445.0,,160.0,,,232439.0,,22505.0,3738.0,13957.0,13164.0,27.0,217595.0,,787647.0,6500.0,21491598.0,1697305.0,2610018.0,1098187.0,251474.0,838828.0,4082198.0,46315.0,46338.0,621728.0,,717930.0,391052.0,162098.0,0.0,105614.0,281772.0,97278.0,1177.0,121509.0,531234.0,10749.0,2113.0,179193.0,3050.0,254091.0,68020.0,9.0,,38337.0,34151.0,427927.0,33368.0,14029.0,30420.0,4.0,,18576.0,1241.0,,2358831.0,1.0,252153.0,2475.0,42464.0,98042.0,513016.0,70108.0,142874.0,49460.0,368580.0,1565352.0,2634.0,6989.0,5286.0,165301.0,153461.0,115411.0,199344.0,,850131.0,0.0,300387.0,366364.0,11630.0,291540.0,1824457.0,1080172.0,2818378.0,838475.0,,209470.0,,1062527.0,4799872.0,25486.0,,45.0,4607.0,,1889.0,3.0,5079.0,2317.0,423406.0,40578.0,697241.0,7192.0,4068.0,61286.0,759611.0,244556.0,20.0,14368.0,1590370.0,126044.0,10620.0,3559222.0,119424.0,,34461.0,0.0,10816.0,1002121.0,669067.0,23191.0,,1173.0,13714.0,509.0,76811.0,2870.0,13068.0,0.0,12396.0,317010.0,4977982.0,42152.0,2152280.0,530944.0,4444260.0,32711306.0,213449.0,93176.0,4.0,,204057.0,3090.0,0.0,6426.0,91946.0,38398.0
2021-05-07,61455.0,131577.0,123692.0,13390.0,28201.0,0.0,1232.0,3118134.0,218681.0,,29906.0,628817.0,325407.0,10773.0,186403.0,770842.0,3931.0,366305.0,1010987.0,12686.0,7884.0,1190.0,314190.0,200693.0,48417.0,15096714.0,229.0,409495.0,13353.0,4132.0,25837.0,18179.0,74946.0,1283205.0,,,6674.0,4862.0,,1235778.0,102596.0,2968626.0,3854.0,41387.0,265486.0,342487.0,113876.0,,69518.0,,1642696.0,258204.0,712.0,11319.0,174.0,269958.0,396888.0,235140.0,70255.0,7694.0,3742.0,124529.0,18474.0,261580.0,,129.0,88598.0,5808420.0,,23311.0,5925.0,319266.0,3517762.0,92856.0,,358116.0,,160.0,,,233696.0,,22553.0,3739.0,14073.0,13164.0,27.0,218330.0,,789188.0,6506.0,21892676.0,1703632.0,2627094.0,1103950.0,251904.0,838858.0,4092747.0,46344.0,46428.0,627778.0,,718632.0,393639.0,162666.0,0.0,105784.0,282981.0,97663.0,1205.0,122545.0,531834.0,10761.0,2113.0,179697.0,3054.0,255384.0,68153.0,9.0,,38641.0,34158.0,432425.0,34134.0,14059.0,30432.0,4.0,,18613.0,1241.0,,2361874.0,1.0,252413.0,2477.0,43201.0,98142.0,513314.0,70138.0,142903.0,49552.0,377603.0,1572861.0,2634.0,6989.0,5310.0,165340.0,153694.0,115818.0,199344.0,,854240.0,0.0,300946.0,366762.0,11630.0,294233.0,1824457.0,1087885.0,2824425.0,838852.0,,210070.0,,1063949.0,4808133.0,25539.0,,45.0,4607.0,,1895.0,3.0,5079.0,2317.0,424445.0,40621.0,698518.0,7675.0,4068.0,61311.0,760362.0,245159.0,20.0,14368.0,1592626.0,126745.0,10637.0,3567408.0,121338.0,,34461.0,0.0,10933.0,1007792.0,670613.0,23256.0,,1178.0,13714.0,509.0,78855.0,2965.0,13106.0,0.0,12720.0,318236.0,4998089.0,42224.0,2160809.0,532710.0,4446750.0,32759744.0,216146.0,93597.0,4.0,,205181.0,3137.0,0.0,6446.0,92004.0,38403.0
2021-05-08,61755.0,131666.0,123900.0,13406.0,28477.0,0.0,1232.0,3136158.0,219092.0,,29922.0,630050.0,326056.0,10773.0,187905.0,772127.0,3933.0,367674.0,1014351.0,12686.0,7884.0,1202.0,317547.0,200693.0,48417.0,15158475.0,230.0,409961.0,13377.0,4149.0,26111.0,18717.0,74946.0,1289684.0,,,6674.0,4874.0,,1241976.0,102613.0,2985536.0,3854.0,41432.0,265486.0,343829.0,114912.0,,69842.0,,1644335.0,258881.0,712.0,11335.0,175.0,270600.0,398921.0,236272.0,70255.0,7694.0,3742.0,124901.0,18477.0,262217.0,,136.0,88812.0,5829199.0,,23432.0,5925.0,320830.0,3530887.0,92856.0,,360577.0,,160.0,,,234883.0,,22602.0,3739.0,14203.0,13164.0,27.0,219288.0,,790564.0,6506.0,22296081.0,1709762.0,2640670.0,1108558.0,252303.0,838886.0,4102921.0,46385.0,46588.0,635016.0,,719233.0,396130.0,163238.0,0.0,105784.0,284076.0,98079.0,1233.0,123331.0,532269.0,10761.0,2113.0,179697.0,3057.0,256906.0,68153.0,9.0,,38874.0,34166.0,436944.0,34724.0,14082.0,30438.0,4.0,,18636.0,1246.0,,2364617.0,1.0,252604.0,2479.0,44016.0,98237.0,513628.0,70166.0,142934.0,49893.0,385890.0,1580300.0,2642.0,6989.0,5313.0,165370.0,153891.0,116134.0,199344.0,,858026.0,0.0,301437.0,367270.0,11630.0,296306.0,1845056.0,1094849.0,2829196.0,839258.0,,210603.0,,1065254.0,4816331.0,25586.0,,45.0,4654.0,,1912.0,3.0,5079.0,2318.0,425442.0,40665.0,698518.0,8069.0,4068.0,61331.0,761194.0,245793.0,20.0,14415.0,1592626.0,127309.0,10637.0,3567408.0,123234.0,,34461.0,0.0,11020.0,1007792.0,670613.0,23319.0,,1183.0,13714.0,509.0,81274.0,3111.0,13106.0,0.0,13122.0,319512.0,5016141.0,42308.0,2169650.0,534445.0,4448806.0,32795459.0,218800.0,93978.0,4.0,,206549.0,3245.0,0.0,6462.0,92057.0,38414.0
2021-05-09,61842.0,131723.0,124104.0,13423.0,28740.0,0.0,1231.0,3147740.0,219270.0,,29931.0,631076.0,326716.0,10773.0,189356.0,773513.0,3942.0,368888.0,1016609.0,12686.0,7884.0,1221.0,317547.0,200693.0,48417.0,15191195.0,230.0,410202.0,13379.0,4177.0,26441.0,19237.0,74946.0,1295219.0,,,6674.0,4877.0,,1247469.0,102625.0,3002758.0,3854.0,41470.0,265486.0,344494.0,115981.0,,70239.0,,1645061.0,259755.0,712.0,11335.0,175.0,271548.0,400296.0,237410.0,70380.0,7694.0,3742.0,125126.0,18480.0,262702.0,,139.0,88946.0,5838327.0,,23432.0,5929.0,321919.0,3530887.0,92951.0,,362004.0,,160.0,,,235098.0,,22633.0,3741.0,14362.0,13164.0,27.0,219288.0,,791709.0,6506.0,22662575.0,1713684.0,2654811.0,1112725.0,252809.0,838894.0,4111210.0,46442.0,46708.0,641500.0,,719233.0,398272.0,163554.0,0.0,105784.0,285068.0,98400.0,1302.0,123963.0,532839.0,10773.0,2114.0,179970.0,3060.0,257827.0,68153.0,9.0,,39012.0,34171.0,440677.0,35815.0,14108.0,30447.0,4.0,,18667.0,1246.0,,2365792.0,1.0,252749.0,2479.0,44820.0,98303.0,513864.0,70212.0,142947.0,50070.0,394667.0,1586868.0,2644.0,6989.0,5319.0,165419.0,154026.0,116365.0,201350.0,,861473.0,0.0,301751.0,367656.0,11630.0,297789.0,1850290.0,1101990.0,2833052.0,839582.0,,210992.0,,1066111.0,4824621.0,25652.0,,45.0,4654.0,,1912.0,3.0,5079.0,2318.0,426384.0,40692.0,700408.0,8297.0,4068.0,61359.0,761546.0,246082.0,20.0,14415.0,1596595.0,127772.0,10637.0,3567408.0,125906.0,,34461.0,0.0,11112.0,1007792.0,670613.0,23379.0,,1184.0,13714.0,509.0,83375.0,3227.0,13154.0,0.0,13355.0,320813.0,5031332.0,42355.0,2175151.0,536017.0,4450577.0,32818327.0,220683.0,94397.0,4.0,,207870.0,3412.0,0.0,6482.0,92092.0,38419.0
